Folder,Keyword,File Name,DOJ Page,context
DS-9,Romania,EFTA00614975.pdf,14,"Professional Preparation: University of Bucharest, Romania. Physics M.S. 1969. University of Bucharest, Romania. Physics Ph.D. 1978....Research Fellow 1979-81 Eng., Bucharest, Romania JINR-Dubna, Research 1978-79 USSR Fellow Graduate Institute of Physics and Nucl....Research Fellow 1977-78 Eng., Bucharest, Romania J.I.N.R. Dubna Research 1974-75 USSR Fellow J.I.N.R."
DS-11,Romania,EFTA02681024.pdf,14,"He is asking if we can purc=ase a ticket back to NY vs back to Romania on 16th Sent from my iPhone=?xml version=.0"" encoding=TF-8""?>"
DS-10,Romania,EFTA02004048.pdf,14,"2012 8:10:44 PM Subject: RE: hi jeffrey, ..i got back in new york a few days ago.. sorry it took me long time to get back but i had some things to do in romania"
DS-11,Romania,EFTA02590029.pdf,14,"He is asking if we can purc=ase a ticket back to NY vs back to Romania on 16th Sent from my iPhone=?xml version=.0"" encoding=TF-8""?>"
DS-9,Romania,EFTA00569022.pdf,14,"Ion said if he won't be working until then, then he wants to go back to Romania for a few weeks until he's needed on LSJ."
DS-9,Romania,EFTA00945389.pdf,14,"+0000 Importance Normal : hi jeffrey, ..i got back in new york a few days ago.. sorry it took me long time to get back but i had some things to do in romania"
DS-9,Romania,EFTA01130077.pdf,14,"Luxembourg Malta, Netherlands, Norway Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland, Turkey, United Kingdom Canada K: 4324A-BRCM1070"
DS-11,Romania,EFTA02442285.pdf,15,"I'll run in Romania :)) :)) :)) Sent via BlackBerry from T-Mobile From: Jeffrey Epstein Date: Thu, 30 Apr 2009 18:06:52 -0400 To: Subject: Re: I am confused...with all my on all of them, and if he doesn't change the surface now, 3 years will have to put :( Is too expensive here so I'de better have them done in Romania"
DS-11,Romania,EFTA02361064.pdf,15,"He is asking if we can purc=ase a ticket back to NY vs back to Romania on 16th Sent from my iPhone=?xml version=.0"" encoding=TF-8""?>"
DS-10,Romania,EFTA01764358.pdf,15,"Jeffrey Epstein Subject: RE: hi jeffrey, ..i got back in new york a few days ago.. sorry i= took me long time to get back but i had some things to do in romania"
DS-9,Romania,EFTA00734031.pdf,15,"From: Jeffrey Epstein To: ""Pritzker, Tom"" Subject: Date: Mon, 10 May 2010 20:32:54 +0000 the girl from romania that you met at"
DS-9,Romania,EFTA00771057.pdf,15,". : Roxana's pictures 1 Date: Tue, 06 Oct 2009 01:26:02 +0000 Attachments:_MG_5837jpg;_MG_5670.jpg_MG_5572.jpg;_MG_5989.jpg, from Romania Roxana half brazilien"
DS-10,Romania,EFTA02141951.pdf,15,"I hope it does...thanks On Apr 1, 2013, at 3:57 PM, ion nicola wrote: EFTA_R1_00796830 EFTA02141951 hi i'm sorry, i am not in new york. i am in romania...told jeffrey.. i left because like a month ago a went skiing and i fell. and i hurt my right shoulder and after that i couldnt use my hand, so i went romania"
DS-9,Romania,EFTA00392250.pdf,15,"I hope it does thanks On Apr 1, 2013, at 3:57 PM, ion nicola wrote: hi lesley, i'm sorry, i am not in new york. i am in romania. i left two weeks ago.....told jeffrey.. i left because like a month ago a went skiing and i fell and i hurt my right shoulder and after that i couldnt use my hand, so i went romania"
DS-9,Romania,EFTA00774503.pdf,15,"I'll run in Romania :)) :)) :)) Sent via BlackBerry from T-Mobile From: Jeffrey Epstein Date: Thu, 30 Apr 2009 18:06:52 -0400 To: Subject: Re: I am confused...:( Is too expensive here so I'de better have them done in Romania coz is much cheaper!"
DS-9,Romania,EFTA00737750.pdf,15,"On Wed, Aug 11, 2010 at 6:25 AM wrote: hi jeffrey, sorry i couldnt meet you last week, i just saw e-mail about meeting. i'm still in romania and i was...anyway, i wanted to ask you a favor if you dont mind and if you are not in a rush with doing some rooms.., i need to stay somehow a little longer in romania"
DS-9,Romania,EFTA00892123.pdf,15,"From: Jeffrey Epstein To: ""Pritzker, Tom"" Subject: Date: Mon, 10 May 2010 20:32:54 +0000 the girl from romania that you met at"
DS-11,Romania,EFTA02306415.pdf,16,"2 studio apts, (8A, 11P) and at least = one bedrooms(8H, 10B, 10F) and possibly 4M. lon can start painting on Monday and Michael is flying back from Romania"
DS-10,Romania,EFTA01845321.pdf,16,sorry i'm still in romania and i think i have to stay a little longer do you remember i had a problem with my knee on the island. ?
DS-9,Romania,EFTA00531111.pdf,16,"so yes, i'm back in ny. sorry i had to stay longer in romania but i had a problem with my knee.. i had to do surgery.., but now i'm fine. i heard about"
DS-10,Romania,EFTA02105463.pdf,16,To: From: Simon Levin Sent: Mon 6/2/2014 7:45:41 PM Subject: Re: Jeffrey Epstein Thank him for me We are off to Venice and Romania later this week On Jun
DS-10,Romania,EFTA01829009.pdf,16,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research EFTA_R1_00204687 EFTA01829010 Institute for Artificial Intelligence, Bucharest, Romania Chuck suggested Tegmark"
DS-9,Romania,EFTA00881504.pdf,16,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania [trausan@cs.pub.ro http://www.racai.ro/~trausan) Chuck"
DS-9,Romania,EFTA00749518.pdf,16,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania http://www.racai.ro/~trausan] Chuck suggested Tegmark"
DS-11,Romania,EFTA02434931.pdf,16,To: Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Sat 10/31/2009 7:35:58 PM Subject: Re: I'm in Romania for the weekend next week will be in london
DS-10,Romania,EFTA02071862.pdf,16,"> sorry i am not in ny, i am still in romania."
DS-9,Romania,EFTA00339095.pdf,16,"> sorry i am not in ny, i am still in romania."
DS-9,Romania,EFTA00748457.pdf,17,"On Thu, Dec 18, 2008 at 12:17 PM, Corina Tarnita wrote: dear jeffrey, i hope you're well. i just wanted to let you know that i'm in romania now and i will"
DS-9,Romania,EFTA00767993.pdf,17,"From: To: Jeffrey Epstein Subject: Re: Date: Sat, 31 Oct 2009 19:35:58 +0000 I'm in Romania for the weekend next week will be in"
DS-11,Romania,EFTA02299895.pdf,17,"..SO yes, i'm back in ny. sorry i had to stay longer in romania but i had a problem with my knee.. i had to do surgery.., but now i'm fine. i heard about"
DS-10,Romania,EFTA01781723.pdf,17,"On Thu, Dec 18, 2008 at 12:17 PM, Corina Tarnita > wrote: dear jeffrey, i hope you're well. i just wanted to let you know that i'm in romania now and i"
DS-9,Romania,EFTA00368561.pdf,17,"From: Simon Levin To: Lesley Groff Subject: Re: Jeffrey Epstein Date: Mon, 02 Jun 2014 19:45:41 +0000 Thank him for me We are off to Venice and Romania"
DS-9,Romania,EFTA00694656.pdf,17,"On Thu, Dec 18, 2008 at 12:17 PM, Corina Tarnita wrote: dear jeffrey, i hope you're well. i just wanted to let you know that i'm in romania now and i will"
DS-10,Romania,EFTA01874457.pdf,17,"On Wed, Apr 4, 2012 at 10:37 PM, ion nicola wrote: i think if i go island, after that from there i have to go romania because i would not be able to come...in the us because i dont have visa in my passport. i got the ol visa, and i'm legal here for three years but if i go out of the country i have to go romania"
DS-10,Romania,EFTA01986277.pdf,17,"On Wed, Apr 4, 2012 at 10:37 PM, ion nicola wrote: i think if i go island, after that from there i have to go romania because i would not be able to come...in the us because i dont have visa in my passport. i got the ol visa, and i'm legal here for three years but if i go out of the country i have to go romania"
DS-10,Romania,EFTA01817397.pdf,17,"On Wed, Aug 11, 2010 at 6:25 AM, ion nicola wrote: hi jeffrey, sorry i couldnt meet you last week, i just saw e-mail about meeting. i'm still in romania...access. anyway, i wanted to ask you a favor if you dont mind and if you are not in a rush with doing some rooms i need to stay somehow a little longer in romania"
DS-9,Romania,EFTA00932388.pdf,17,"On Wed, Apr 4, 2012 at 10:37 PM, ion nicola > wrote: i think if i go island, after that from there i have to go romania because i would not be able to...in the us because i dont have visa in my passport. i got the o1 visa, and i'm legal here for three years but if i go out of the country i have to go romania"
DS-11,Romania,EFTA02442407.pdf,18,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania EFTA_R1_01517415 EFTA02442408 Chuck suggested Tegmark"
DS-11,Romania,EFTA02496411.pdf,18,"i have scheduled two solo shows i= romania and i need to prepare the shows.., do some paintings, etc.. thank you, =A0 ion Date: Tue, 21 Apr 2015 10:16:...paint at the ranch in santa fe. for santa fe i still don= have us visa, but i can do the painting in paris. for e=ropean comunity i dont need visa.. romania"
DS-9,Romania,EFTA00894835.pdf,18,"On Wed, Aug 11, 2010 at 6:25 AM, ion nicola wrote: hi jeffrey, sorry i couldnt meet you last week, i just saw e-mail about meeting. i'm still in romania...anyway, i wanted to ask you a favor if you dont mind and if you are not in a rush with doing some rooms.., i need to stay somehow a little longer in romania"
DS-11,Romania,EFTA02229813.pdf,18,"late with my answer back but i didn't have internet conection.., but yes, i can stay longer here and come back in new york nov 28th then leave nov 30 to romania"
DS-11,Romania,EFTA02440243.pdf,18,And the pics from the shooting on tuesday I don't have them yet :( 2009/7/18 Jeffrey Epstein are you in romania?
DS-11,Romania,EFTA02400554.pdf,18,"From: Sent: Saturday, September 15, 2012 2:08 PM To: Je mail Subject: Re: No. still in London :) but will probably move back to Romania for a bit before"
DS-10,Romania,EFTA01812686.pdf,18,"IF you are in London, I have a good friend , former high fashion model from Romania, business school degree , anxious to start a real job ."
DS-10,Romania,EFTA01890667.pdf,18,To: Je mailljieevacation@gmail.com] From Sent: Sat 9/15/2012 2:08:23 PM Subject: Re: No still in London :) but will probably move back to Romania for a
DS-9,Romania,EFTA00606029.pdf,18,"Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, For indoor use only in the 5150 to 5350 MHz Poland, Portugal, Romania"
DS-11,Romania,EFTA02299906.pdf,19,"..SO yes, i'm back in ny. sorry i had to stay longer in romania but i had a problem with my knee.. i had to do surgery.., but now i'm fine. i heard about"
DS-11,Romania,EFTA02315880.pdf,19,"i'm not in new york=2C i'm in romania and i still have to do some things here. i'm thinking i'=l be done here the end of september, so at the beginning"
DS-10,Romania,EFTA01748242.pdf,19,"21, 2015 at 11:13:27 AM EDT hi rich, ..i can go paris after april 13th. for going ranch i need to get us visa first. my visa expired and now i am in romania"
DS-10,Romania,EFTA02094542.pdf,19,He is asking if we can purchase a ticket back to NY vs back to Romania on 16th Sent from my iPhone please note The information contained in this communication
DS-10,Romania,EFTA01812721.pdf,19,"IF you are in London, I have a good friend , former high fashion model from Romania, business school degree, , anxious to start a real job ."
DS-9,Romania,EFTA00625988.pdf,19,"From: ion nicola To: Jeffrey Epstein Subject: RE: Date: Tue, 19 Aug 2014 19:27:10 +0000 Importance: Normal i am still in romania"
DS-9,Romania,EFTA00712693.pdf,19,""" Subject: Re: Date: Sat, 15 Sep 2012 14:08:23 +0000 Importance: Normal No. still in London :) but will probably move back to Romania"
DS-9,Romania,EFTA00927627.pdf,19,sorry i'm still in romania and i think i have to stay a little longer.. do you remember i had a problem with my knee on the island. i thought the pain
DS-9,Romania,EFTA00891310.pdf,19,"IF you are in London, I have a good friend , former high fashion model from Romania, business school degree , anxious to start a real job Ive copied her"
DS-10,Romania,EFTA02105515.pdf,20,"On Jun 2, 2014, at 3:45 PM, Simon Levin wrote: > Thank him for me > > We are off to Venice and Romania later this week > > > On Jun 2, 2014, at 2:12 PM"
DS-10,Romania,EFTA02106392.pdf,20,"Jeffrey Epstein From: ion nicola Date: Wed, 7 May 2014 12:59:22 +0300 To: Richard Kahn Subject: Re: schedules hi rich, michael is romania"
DS-10,Romania,EFTA01375008.pdf,20,Taiwan 10 Malaysia Korea Chile China 8 Israel Thailand Worse Better Poland Indonesia 6 Peru India Turkey 4.3 South Africa 4 Philippines Hungary Mexico 3.3 Romania
DS-9,Romania,EFTA00368562.pdf,20,"On Jun 2, 2014, at 3:45 PM, Simon Levin wrote: > Thank him for me > > We are off to Venice and Romania later this week > > > On Jun 2, 2014, at 2:12 PM"
